"Time (s) Run #1","Position (m) Run #1","Velocity (m/s) Run #1","Acceleration (m/s²) Run #1"
15.300,0.1692,0.288,0.968
15.320,0.1751,0.307,0.977
15.340,0.1814,0.327,0.968
15.360,0.1882,0.347,0.952
15.380,0.1954,0.365,0.943
15.400,0.2028,0.384,0.952
15.420,0.2106,0.403,0.952
15.440,0.2190,0.422,0.943
15.460,0.2275,0.441,0.952
15.480,0.2366,0.460,0.968
15.500,0.2459,0.480,0.985
15.520,0.2557,0.499,0.985
15.540,0.2659,0.519,0.977
15.560,0.2765,0.539,0.968
15.580,0.2875,0.558,0.952
15.600,0.2988,0.577,0.935
15.620,0.3106,0.595,0.918
15.640,0.3227,0.613,0.926
15.660,0.3350,0.632,0.968
15.680,0.3479,0.652,1.011
15.700,0.3611,0.673,1.011
15.720,0.3748,0.693,0.952
15.740,0.3889,0.711,0.876
15.760,0.4033,0.728,0.834
15.780,0.4180,0.744,0.834
15.800,0.4330,0.761,0.834
15.820,0.4484,0.778,0.766
15.840,0.4642,0.793,0.598
15.860,0.4802,0.803,0.362
15.880,0.4964,0.807,0.168
15.900,0.5126,0.807,0.093
15.920,0.5287,0.809,0.076
15.940,0.5448,0.812,1.416E-13
15.960,0.5613,0.811,-0.160
15.980,0.5775,0.805,-0.278
16.000,0.5935,0.797,-0.253
16.020,0.6093,0.793,-0.126
16.040,0.6251,0.793,-0.017
16.060,0.6410,0.794,0.008
16.080,0.6570,0.794,-0.025
16.100,0.6728,0.793,-0.084
16.120,0.6886,0.791,-0.177
16.140,0.7045,0.787,-0.303
16.160,0.7202,0.779,-0.429
16.180,0.7357,0.769,-0.547
16.200,0.7510,0.758,-0.682
16.220,0.7660,0.743,-0.851
16.240,0.7808,0.724,-1.002
16.260,0.7950,0.701,-1.078
16.280,0.8088,0.679,-1.078
16.300,0.8222,0.658,-1.036
16.320,0.8351,0.638,-0.985
16.340,0.8476,0.618,-0.943
16.360,0.8599,0.600,-0.935
16.380,0.8716,0.582,-0.968
16.400,0.8832,0.562,-1.019
16.420,0.8942,0.541,-1.044
16.440,0.9047,0.519,-1.036
16.460,0.9149,0.499,-1.019
16.480,0.9247,0.479,-0.994
16.500,0.9341,0.459,-0.952
16.520,0.9431,0.441,-0.909
16.540,0.9517,0.423,-0.901
16.560,0.9600,0.405,-0.926
16.580,0.9679,0.386,-0.952
16.600,0.9754,0.367,-0.968
16.620,0.9826,0.348,-0.994
16.640,0.9894,0.327,-1.019
16.660,0.9957,0.306,-1.019
16.680,1.0016,0.286,-0.994
16.700,1.0071,0.267,-0.968
16.720,1.0123,0.248,-0.960
16.740,1.0170,0.228,-0.960
16.760,1.0214,0.209,-0.960
16.780,1.0254,0.190,-0.960
16.800,1.0290,0.171,-0.960
16.820,1.0322,0.152,-0.960
16.840,1.0351,0.132,-0.960
16.860,1.0375,0.113,-0.952
16.880,1.0396,0.094,-0.935
16.900,1.0413,0.076,-0.926
16.920,1.0426,0.058,-0.935
16.940,1.0436,0.038,-0.952
16.960,1.0442,0.019,-0.960
16.980,1.0443,0.000,-0.952
17.000,1.0442,-0.019,-0.935
17.020,1.0436,-0.037,-0.918
17.040,1.0426,-0.056,-0.918
17.060,1.0414,-0.074,-0.935
17.080,1.0397,-0.093,-0.943
17.100,1.0376,-0.112,-0.935
17.120,1.0352,-0.130,-0.918
17.140,1.0324,-0.149,-0.918
17.160,1.0293,-0.167,-0.943
17.180,1.0258,-0.186,-0.968
17.200,1.0219,-0.206,-0.968
17.220,1.0175,-0.225,-0.943
17.240,1.0128,-0.244,-0.926
17.260,1.0078,-0.262,-0.943
17.280,1.0024,-0.281,-0.977
17.300,0.9965,-0.301,-1.002
17.320,0.9903,-0.321,-1.002
17.340,0.9837,-0.342,-0.977
17.360,0.9766,-0.361,-0.943
17.380,0.9692,-0.379,-0.918
17.400,0.9615,-0.397,-0.909
17.420,0.9534,-0.415,-0.909
17.440,0.9449,-0.434,-0.918
17.460,0.9360,-0.452,-0.909
17.480,0.9268,-0.471,-0.867
17.500,0.9172,-0.487,-0.825
17.520,0.9072,-0.502,-0.834
17.540,0.8972,-0.519,-0.901
17.560,0.8865,-0.539,-0.943
17.580,0.8755,-0.559,-0.935
17.600,0.8642,-0.576,-0.909
17.620,0.8525,-0.594,-0.909
17.640,0.8405,-0.612,-0.952
17.660,0.8280,-0.632,-0.994
17.680,0.8152,-0.653,-1.002
17.700,0.8019,-0.673,-0.952
17.720,0.7882,-0.691,-0.876
17.740,0.7743,-0.707,-0.808
17.760,0.7600,-0.724,-0.724
17.780,0.7453,-0.738,-0.606
17.800,0.7304,-0.748,-0.480
17.820,0.7153,-0.756,-0.379
17.840,0.7002,-0.763,-0.278
17.860,0.6848,-0.768,-0.143
17.880,0.6694,-0.769,-2.220E-14
17.900,0.6540,-0.767,0.101
17.920,0.6387,-0.764,0.126
17.940,0.6234,-0.761,0.076
17.960,0.6083,-0.760,-0.017
17.980,0.5931,-0.762,-0.084
18.000,0.5778,-0.765,-0.076
18.020,0.5624,-0.766,-0.008
18.040,0.5471,-0.765,0.051
18.060,0.5319,-0.763,0.067
18.080,0.5166,-0.762,0.076
18.100,0.5014,-0.761,0.143
18.120,0.4861,-0.758,0.312
18.140,0.4710,-0.750,0.539
18.160,0.4561,-0.736,0.733
18.180,0.4415,-0.718,0.817
18.200,0.4273,-0.701,0.817
18.220,0.4135,-0.686,0.817
18.240,0.3999,-0.670,0.867
18.260,0.3866,-0.652,0.952
18.280,0.3739,-0.632,1.019
18.300,0.3614,-0.610,1.044
18.320,0.3494,-0.589,1.027
18.340,0.3378,-0.569,0.985
18.360,0.3267,-0.550,0.943
18.380,0.3158,-0.532,0.926
18.400,0.3055,-0.513,0.935
18.420,0.2953,-0.494,0.960
18.440,0.2856,-0.475,0.977
18.460,0.2764,-0.455,0.985
18.480,0.2674,-0.436,1.002
18.500,0.2589,-0.415,1.019
18.520,0.2508,-0.394,1.027
18.540,0.2431,-0.374,1.011
18.560,0.2359,-0.354,0.985
18.580,0.2289,-0.334,0.968
18.600,0.2225,-0.315,0.960
18.620,0.2163,-0.296,0.968
18.640,0.2106,-0.277,0.977
18.660,0.2053,-0.257,0.985
18.680,0.2003,-0.237,0.994
18.700,0.1958,-0.217,0.994
18.720,0.1916,-0.197,0.985
18.740,0.1880,-0.178,0.977
18.760,0.1846,-0.159,0.994
18.780,0.1815,-0.138,1.011
18.800,0.1790,-0.117,0.994
18.820,0.1769,-0.098,0.960
18.840,0.1751,-0.080,0.952
18.860,0.1736,-0.061,0.968
18.880,0.1727,-0.040,0.977
18.900,0.1721,-0.021,0.977
18.920,0.1718,-0.002,0.977
18.940,0.1719,0.018,0.968
18.960,0.1726,0.037,0.952
18.980,0.1735,0.056,0.952
19.000,0.1747,0.075,0.977
19.020,0.1764,0.095,0.985
19.040,0.1786,0.115,0.960
19.060,0.1810,0.133,0.943
19.080,0.1840,0.152,0.960
19.100,0.1871,0.172,0.994
19.120,0.1907,0.192,0.994
19.140,0.1949,0.212,0.960
19.160,0.1992,0.230,0.935
19.180,0.2041,0.249,0.935
19.200,0.2092,0.268,0.960
19.220,0.2148,0.287,0.985
19.240,0.2207,0.307,0.994
19.260,0.2270,0.327,0.977
19.280,0.2338,0.347,0.952
19.300,0.2409,0.365,0.952
19.320,0.2483,0.384,0.977
19.340,0.2562,0.404,0.994
19.360,0.2646,0.424,0.985
19.380,0.2732,0.444,0.968
19.400,0.2823,0.463,0.952
19.420,0.2918,0.482,0.935
19.440,0.3016,0.500,0.926
19.460,0.3118,0.518,0.935
19.480,0.3223,0.538,0.943
19.500,0.3332,0.557,0.935
19.520,0.3446,0.575,0.935
19.540,0.3563,0.593,0.968
19.560,0.3683,0.613,1.002
19.580,0.3808,0.635,0.977
19.600,0.3937,0.654,0.893
19.620,0.4070,0.670,0.817
19.640,0.4205,0.685,0.792
19.660,0.4344,0.701,0.783
19.680,0.4485,0.717,0.724
19.700,0.4631,0.732,0.581
19.720,0.4779,0.742,0.387
19.740,0.4928,0.747,0.211
19.760,0.5078,0.749,0.109
19.780,0.5228,0.750,0.076
19.800,0.5378,0.752,0.042
19.820,0.5528,0.753,-0.042
19.840,0.5680,0.751,-0.152
19.860,0.5829,0.746,-0.202
19.880,0.5978,0.741,-0.168
19.900,0.6125,0.739,-0.101
19.920,0.6273,0.738,-0.059
19.940,0.6421,0.737,-0.042
19.960,0.6568,0.736,-0.042
19.980,0.6714,0.736,-0.093
20.000,0.6862,0.734,-0.202
20.020,0.7009,0.728,-0.328
20.040,0.7153,0.719,-0.421
20.060,0.7296,0.710,-0.497
20.080,0.7438,0.700,-0.598
20.100,0.7576,0.687,-0.724
20.120,0.7713,0.671,-0.859
20.140,0.7846,0.653,-0.977
20.160,0.7974,0.632,-1.061
20.180,0.8099,0.609,-1.086
20.200,0.8218,0.587,-1.044
20.220,0.8333,0.567,-0.977
20.240,0.8445,0.549,-0.926
20.260,0.8553,0.531,-0.918
20.280,0.8657,0.512,-0.943
20.300,0.8758,0.493,-0.985
20.320,0.8855,0.473,-1.027
20.340,0.8947,0.452,-1.044
20.360,0.9035,0.430,-1.036
20.380,0.9119,0.410,-1.011
20.400,0.9199,0.390,-0.985
20.420,0.9275,0.371,-0.968
20.440,0.9347,0.352,-0.960
20.460,0.9416,0.332,-0.952
20.480,0.9480,0.313,-0.935
20.500,0.9541,0.295,-0.926
20.520,0.9598,0.277,-0.943
20.540,0.9652,0.258,-0.977
20.560,0.9701,0.237,-0.994
20.580,0.9747,0.217,-0.985
20.600,0.9788,0.198,-0.960
20.620,0.9826,0.179,-0.943
20.640,0.9860,0.161,-0.952
20.660,0.9890,0.141,-0.977
20.680,0.9917,0.121,-0.994
20.700,0.9939,0.101,-0.977
20.720,0.9957,0.082,-0.952
20.740,0.9971,0.064,-0.952
20.760,0.9982,0.044,-0.977
20.780,0.9990,0.024,-0.994
20.800,0.9992,0.004,-0.977
20.820,0.9991,-0.015,-0.952
20.840,0.9986,-0.033,-0.952
20.860,0.9977,-0.053,-0.968
20.880,0.9965,-0.073,-0.977
20.900,0.9948,-0.092,-0.960
20.920,0.9928,-0.111,-0.943
20.940,0.9905,-0.129,-0.943
20.960,0.9876,-0.149,-0.952
20.980,0.9845,-0.168,-0.960
21.000,0.9809,-0.187,-0.960
21.020,0.9770,-0.206,-0.968
21.040,0.9726,-0.225,-0.977
21.060,0.9680,-0.246,-0.968
21.080,0.9628,-0.265,-0.935
21.100,0.9574,-0.283,-0.909
21.120,0.9515,-0.300,-0.918
21.140,0.9454,-0.319,-0.943
21.160,0.9388,-0.339,-0.952
21.180,0.9318,-0.358,-0.926
21.200,0.9245,-0.376,-0.893
21.220,0.9167,-0.393,-0.867
21.240,0.9087,-0.410,-0.867
21.260,0.9004,-0.427,-0.884
21.280,0.8916,-0.446,-0.901
21.300,0.8825,-0.464,-0.909
21.320,0.8731,-0.482,-0.901
21.340,0.8633,-0.500,-0.884
21.360,0.8531,-0.517,-0.884
21.380,0.8425,-0.535,-0.918
21.400,0.8317,-0.554,-0.968
21.420,0.8205,-0.574,-0.985
21.440,0.8087,-0.594,-0.952
21.460,0.7967,-0.612,-0.901
21.480,0.7842,-0.630,-0.851
21.500,0.7715,-0.647,-0.792
21.520,0.7584,-0.662,-0.707
21.540,0.7449,-0.675,-0.615
21.560,0.7313,-0.686,-0.531
21.580,0.7175,-0.696,-0.438
21.600,0.7034,-0.704,-0.328
21.620,0.6893,-0.709,-0.202
21.640,0.6751,-0.712,-0.067
21.660,0.6608,-0.712,0.059
21.680,0.6464,-0.709,0.135
21.700,0.6324,-0.705,0.118
21.720,0.6183,-0.703,0.025
21.740,0.6042,-0.704,-0.076
21.760,0.5902,-0.707,-0.109
21.780,0.5760,-0.710,-0.051
21.800,0.5617,-0.710,0.059
21.820,0.5475,-0.707,0.135
21.840,0.5334,-0.703,0.126
21.860,0.5194,-0.701,0.084
21.880,0.5054,-0.701,0.101
21.900,0.4914,-0.699,0.227
21.920,0.4773,-0.693,0.421
21.940,0.4636,-0.682,0.598
21.960,0.4500,-0.668,0.716
21.980,0.4368,-0.653,0.775
22.000,0.4239,-0.637,0.808
22.020,0.4113,-0.620,0.851
22.040,0.3991,-0.603,0.909
22.060,0.3872,-0.584,0.968
22.080,0.3757,-0.564,0.994
22.100,0.3646,-0.544,0.985
22.120,0.3540,-0.524,0.968
22.140,0.3437,-0.505,0.960
22.160,0.3337,-0.486,0.960
22.180,0.3243,-0.467,0.960
22.200,0.3150,-0.448,0.960
22.220,0.3063,-0.428,0.960
22.240,0.2979,-0.409,0.960
22.260,0.2899,-0.390,0.960
22.280,0.2823,-0.371,0.968
22.300,0.2751,-0.352,0.985
22.320,0.2682,-0.331,1.011
22.340,0.2618,-0.311,1.019
22.360,0.2559,-0.290,1.002
22.380,0.2502,-0.271,0.985
22.400,0.2451,-0.252,0.985
22.420,0.2401,-0.231,1.002
22.440,0.2357,-0.211,1.002
22.460,0.2317,-0.191,0.994
22.480,0.2281,-0.172,0.985
22.500,0.2248,-0.152,0.968
22.520,0.2220,-0.132,0.952
22.540,0.2196,-0.114,0.960
22.560,0.2174,-0.095,0.994
22.580,0.2157,-0.074,1.002
22.600,0.2145,-0.054,0.977
22.620,0.2137,-0.035,0.960
22.640,0.2131,-0.016,0.977
22.660,0.2129,0.004,0.985
22.680,0.2133,0.024,0.968
22.700,0.2139,0.042,0.960
22.720,0.2150,0.062,0.968
22.740,0.2163,0.082,0.977
22.760,0.2183,0.101,0.968
22.780,0.2205,0.120,0.968
22.800,0.2230,0.139,0.977
22.820,0.2260,0.160,0.968
22.840,0.2294,0.179,0.952
22.860,0.2332,0.197,0.952
22.880,0.2373,0.216,0.977
22.900,0.2418,0.236,0.994
22.920,0.2468,0.257,0.977
22.940,0.2521,0.276,0.952
22.960,0.2578,0.294,0.952
22.980,0.2639,0.313,0.977
23.000,0.2703,0.333,0.994
23.020,0.2772,0.354,0.977
23.040,0.2845,0.373,0.943
23.060,0.2921,0.391,0.926
23.080,0.3001,0.409,0.935
23.100,0.3085,0.428,0.943
23.120,0.3172,0.448,0.935
23.140,0.3264,0.466,0.926
23.160,0.3359,0.484,0.943
23.180,0.3457,0.503,0.968
23.200,0.3560,0.523,0.977
23.220,0.3667,0.543,0.968
23.240,0.3777,0.562,0.943
23.260,0.3891,0.581,0.901
23.280,0.4010,0.598,0.842
23.300,0.4131,0.614,0.800
23.320,0.4255,0.630,0.783
23.340,0.4384,0.646,0.758
23.360,0.4513,0.661,0.691
23.380,0.4648,0.674,0.556
23.400,0.4784,0.684,0.379
23.420,0.4922,0.689,0.211
23.440,0.5060,0.691,0.118
23.460,0.5199,0.692,0.101
23.480,0.5337,0.695,0.084
23.500,0.5476,0.697,0.008
23.520,0.5617,0.696,-0.109
23.540,0.5755,0.692,-0.185
23.560,0.5893,0.687,-0.185
23.580,0.6030,0.684,-0.135
23.600,0.6166,0.682,-0.084
23.620,0.6303,0.681,-0.059
23.640,0.6439,0.680,-0.051
23.660,0.6575,0.679,-0.059
23.680,0.6711,0.678,-0.101
23.700,0.6846,0.676,-0.194
23.720,0.6981,0.671,-0.312
23.740,0.7116,0.663,-0.413
23.760,0.7247,0.654,-0.488
23.780,0.7376,0.644,-0.573
23.800,0.7505,0.632,-0.674
23.820,0.7630,0.616,-0.775
23.840,0.7751,0.600,-0.876
23.860,0.7870,0.582,-0.977
23.880,0.7985,0.561,-1.044
23.900,0.8094,0.539,-1.044
23.920,0.8200,0.518,-1.002
23.940,0.8302,0.499,-0.968
23.960,0.8400,0.480,-0.960
23.980,0.8493,0.461,-0.960
24.000,0.8584,0.442,-0.960
24.020,0.8670,0.422,-0.952
24.040,0.8753,0.403,-0.943
24.060,0.8832,0.385,-0.960
24.080,0.8907,0.366,-1.002
24.100,0.8978,0.345,-1.036
24.120,0.9045,0.323,-1.027
24.140,0.9107,0.303,-1.002
24.160,0.9166,0.284,-0.994
24.180,0.9221,0.264,-0.994
24.200,0.9272,0.244,-0.977
24.220,0.9318,0.224,-0.943
24.240,0.9361,0.206,-0.926
24.260,0.9400,0.188,-0.935
24.280,0.9437,0.169,-0.952
24.300,0.9468,0.150,-0.952
24.320,0.9496,0.130,-0.943
24.340,0.9520,0.112,-0.952
24.360,0.9541,0.093,-0.968
24.380,0.9558,0.073,-0.968
24.400,0.9570,0.054,-0.943
24.420,0.9579,0.035,-0.935
24.440,0.9585,0.017,-0.960
24.460,0.9586,-0.003,-0.985
24.480,0.9583,-0.023,-0.985
24.500,0.9576,-0.042,-0.968
24.520,0.9566,-0.062,-0.952
24.540,0.9552,-0.081,-0.935
24.560,0.9534,-0.099,-0.926
24.580,0.9512,-0.117,-0.935
24.600,0.9488,-0.136,-0.943
24.620,0.9457,-0.156,-0.926
24.640,0.9425,-0.174,-0.909
24.660,0.9388,-0.191,-0.918
24.680,0.9348,-0.210,-0.943
24.700,0.9304,-0.229,-0.960
24.720,0.9256,-0.249,-0.952
24.740,0.9205,-0.268,-0.918
24.760,0.9149,-0.286,-0.859
24.780,0.9090,-0.302,-0.817
24.800,0.9028,-0.317,-0.834
24.820,0.8964,-0.334,-0.901
24.840,0.8895,-0.354,-0.960
24.860,0.8822,-0.374,-0.968
24.880,0.8745,-0.393,-0.943
24.900,0.8664,-0.411,-0.918
24.920,0.8581,-0.429,-0.918
24.940,0.8493,-0.448,-0.926
24.960,0.8401,-0.467,-0.926
24.980,0.8306,-0.485,-0.935
25.000,0.8207,-0.503,-0.952
25.020,0.8105,-0.523,-0.952
25.040,0.7998,-0.543,-0.901
25.060,0.7887,-0.560,-0.825
25.080,0.7774,-0.575,-0.783
25.100,0.7658,-0.590,-0.758
25.120,0.7538,-0.606,-0.707
25.140,0.7415,-0.619,-0.615
25.160,0.7289,-0.631,-0.505
25.180,0.7163,-0.640,-0.413
25.200,0.7033,-0.647,-0.320
25.220,0.6903,-0.653,-0.227
25.240,0.6772,-0.656,-0.126
25.260,0.6640,-0.658,-0.008
25.280,0.6509,-0.657,0.101
25.300,0.6377,-0.653,0.152
25.320,0.6247,-0.649,0.093
25.340,0.6119,-0.648,-0.034
25.360,0.5989,-0.651,-0.126
25.380,0.5858,-0.655,-0.126
25.400,0.5727,-0.657,-0.051
25.420,0.5595,-0.657,0.042
25.440,0.5464,-0.655,0.109
25.460,0.5333,-0.652,0.143
25.480,0.5203,-0.649,0.152
25.500,0.5074,-0.646,0.168
25.520,0.4945,-0.643,0.227
25.540,0.4817,-0.638,0.345
25.560,0.4689,-0.630,0.505
25.580,0.4564,-0.617,0.657
25.600,0.4442,-0.602,0.758
25.620,0.4323,-0.586,0.800
25.640,0.4208,-0.570,0.808
25.660,0.4095,-0.554,0.825
25.680,0.3986,-0.538,0.867
25.700,0.3880,-0.519,0.926
25.720,0.3777,-0.500,0.977
25.740,0.3680,-0.480,0.994
25.760,0.3586,-0.460,0.985
25.780,0.3496,-0.441,0.968
25.800,0.3410,-0.421,0.960
25.820,0.3327,-0.402,0.960
25.840,0.3249,-0.383,0.960
25.860,0.3175,-0.364,0.960
25.880,0.3103,-0.345,0.960
25.900,0.3036,-0.325,0.960
25.920,0.2973,-0.306,0.960
25.940,0.2914,-0.287,0.960
25.960,0.2858,-0.268,0.968
25.980,0.2807,-0.249,0.985
26.000,0.2759,-0.228,1.002
26.020,0.2715,-0.208,1.002
26.040,0.2676,-0.188,0.985
26.060,0.2640,-0.169,0.977
26.080,0.2608,-0.150,0.985
26.100,0.2580,-0.129,0.994
26.120,0.2556,-0.109,0.985
26.140,0.2537,-0.090,0.968
26.160,0.2521,-0.071,0.968
26.180,0.2508,-0.052,0.977
26.200,0.2500,-0.031,0.977
26.220,0.2496,-0.012,0.977
26.240,0.2496,0.007,0.977
26.260,0.2498,0.027,0.977
26.280,0.2506,0.046,0.968
26.300,0.2517,0.066,0.968
26.320,0.2532,0.085,0.977
26.340,0.2551,0.105,0.977
26.360,0.2574,0.124,0.977
26.380,0.2601,0.143,0.977
26.400,0.2631,0.164,0.968
26.420,0.2667,0.183,0.952
26.440,0.2705,0.201,0.952
26.460,0.2747,0.220,0.977
26.480,0.2793,0.241,0.985
26.500,0.2844,0.261,0.960
26.520,0.2897,0.279,0.935
26.540,0.2955,0.297,0.935
26.560,0.3016,0.316,0.952
26.580,0.3081,0.335,0.952
26.600,0.3150,0.355,0.935
26.620,0.3223,0.373,0.926
26.640,0.3300,0.391,0.935
26.660,0.3380,0.410,0.952
26.680,0.3463,0.429,0.960
26.700,0.3552,0.449,0.960
26.720,0.3643,0.468,0.960
26.740,0.3739,0.487,0.943
26.760,0.3838,0.506,0.909
26.780,0.3941,0.523,0.867
26.800,0.4048,0.541,0.825
26.820,0.4157,0.557,0.783
26.840,0.4271,0.572,0.741
26.860,0.4386,0.586,0.716
26.880,0.4505,0.600,0.682
26.900,0.4626,0.614,0.598
26.920,0.4751,0.626,0.446
26.940,0.4877,0.633,0.269
26.960,0.5004,0.636,0.135
26.980,0.5132,0.637,0.076
27.000,0.5259,0.638,0.067
27.020,0.5386,0.640,0.051
27.040,0.5515,0.641,-2.609E-13
27.060,0.5644,0.640,-0.067
27.080,0.5771,0.638,-0.126
27.100,0.5898,0.635,-0.160
27.120,0.6026,0.631,-0.143
27.140,0.6150,0.628,-0.084
27.160,0.6275,0.628,-0.042
27.180,0.6401,0.628,-0.051
27.200,0.6528,0.626,-0.084
27.220,0.6651,0.623,-0.109
27.240,0.6776,0.621,-0.160
27.260,0.6901,0.618,-0.253
27.280,0.7024,0.611,-0.354
27.300,0.7146,0.603,-0.438
27.320,0.7265,0.594,-0.514
27.340,0.7384,0.583,-0.606
27.360,0.7499,0.570,-0.691
27.380,0.7612,0.555,-0.741
27.400,0.7721,0.540,-0.775
27.420,0.7827,0.524,-0.842
27.440,0.7931,0.507,-0.952
27.460,0.8031,0.486,-1.044
27.480,0.8126,0.464,-1.061
27.500,0.8216,0.443,-1.019
27.520,0.8303,0.423,-0.985
27.540,0.8385,0.404,-0.977
27.560,0.8464,0.384,-0.977
27.580,0.8539,0.365,-0.960
27.600,0.8610,0.346,-0.935
27.620,0.8678,0.327,-0.926
27.640,0.8741,0.309,-0.935
27.660,0.8801,0.290,-0.960
27.680,0.8857,0.271,-0.985
27.700,0.8909,0.251,-1.002
27.720,0.8958,0.230,-1.011
27.740,0.9001,0.210,-1.011
27.760,0.9041,0.190,-1.011
27.780,0.9078,0.170,-1.002
27.800,0.9109,0.150,-0.977
27.820,0.9137,0.130,-0.952
27.840,0.9161,0.112,-0.943
27.860,0.9182,0.093,-0.952
27.880,0.9199,0.074,-0.960
27.900,0.9211,0.055,-0.960
27.920,0.9221,0.035,-0.968
27.940,0.9226,0.016,-0.985
27.960,0.9227,-0.004,-0.994
27.980,0.9224,-0.024,-0.977
28.000,0.9217,-0.043,-0.943
28.020,0.9206,-0.062,-0.926
28.040,0.9193,-0.080,-0.935
28.060,0.9175,-0.099,-0.952
28.080,0.9153,-0.118,-0.952
28.100,0.9127,-0.137,-0.918
28.120,0.9098,-0.156,-0.859
28.140,0.9064,-0.172,-0.800
28.160,0.9029,-0.187,-0.792
28.180,0.8990,-0.202,-0.842
28.200,0.8948,-0.220,-0.909
28.220,0.8903,-0.239,-0.943
28.240,0.8852,-0.259,-0.935
28.260,0.8799,-0.277,-0.935
28.280,0.8742,-0.295,-0.952
28.300,0.8681,-0.315,-0.960
28.320,0.8616,-0.334,-0.943
28.340,0.8547,-0.353,-0.926
28.360,0.8475,-0.371,-0.926
28.380,0.8399,-0.390,-0.926
28.400,0.8319,-0.408,-0.926
28.420,0.8235,-0.426,-0.935
28.440,0.8149,-0.446,-0.935
28.460,0.8057,-0.465,-0.901
28.480,0.7962,-0.482,-0.851
28.500,0.7864,-0.498,-0.817
28.520,0.7763,-0.514,-0.792
28.540,0.7658,-0.531,-0.741
28.560,0.7551,-0.545,-0.665
28.580,0.7439,-0.557,-0.589
28.600,0.7328,-0.568,-0.539
28.620,0.7213,-0.578,-0.488
28.640,0.7096,-0.588,-0.413
28.660,0.6977,-0.595,-0.312
28.680,0.6857,-0.600,-0.211
28.700,0.6737,-0.603,-0.118
28.720,0.6616,-0.605,-0.008
28.740,0.6495,-0.604,0.093
28.760,0.6374,-0.600,0.135
28.780,0.6255,-0.597,0.084
28.800,0.6136,-0.596,-0.017
28.820,0.6016,-0.598,-0.101
28.840,0.5897,-0.601,-0.135
28.860,0.5776,-0.604,-0.093
28.880,0.5654,-0.606,0.008
28.900,0.5533,-0.604,0.118
28.920,0.5412,-0.600,0.177
28.940,0.5293,-0.596,0.168
28.960,0.5174,-0.593,0.143
28.980,0.5055,-0.591,0.152
29.000,0.4938,-0.588,0.227
29.020,0.4820,-0.583,0.362
29.040,0.4704,-0.574,0.514
29.060,0.4590,-0.562,0.632
29.080,0.4479,-0.548,0.691
29.100,0.4370,-0.534,0.716
29.120,0.4266,-0.519,0.741
29.140,0.4163,-0.504,0.792
29.160,0.4063,-0.488,0.851
29.180,0.3968,-0.470,0.901
29.200,0.3876,-0.452,0.935
29.220,0.3787,-0.433,0.952
29.240,0.3702,-0.413,0.960
29.260,0.3622,-0.394,0.960
29.280,0.3544,-0.375,0.968
29.300,0.3472,-0.356,0.985
29.320,0.3403,-0.335,0.994
29.340,0.3337,-0.315,0.977
29.360,0.3277,-0.296,0.943
29.380,0.3220,-0.278,0.926
29.400,0.3165,-0.260,0.935
29.420,0.3115,-0.241,0.952
29.440,0.3069,-0.221,0.968
29.460,0.3027,-0.202,0.977
29.480,0.2988,-0.182,0.977
29.500,0.2954,-0.163,0.968
29.520,0.2924,-0.143,0.968
29.540,0.2896,-0.124,0.985
29.560,0.2874,-0.104,0.994
29.580,0.2855,-0.084,0.985
29.600,0.2840,-0.065,0.968
29.620,0.2829,-0.045,0.968
29.640,0.2822,-0.026,0.994
29.660,0.2818,-0.006,1.019
29.680,0.2819,0.015,1.019
29.700,0.2824,0.035,0.994
29.720,0.2834,0.055,0.968
29.740,0.2846,0.074,0.960
29.760,0.2863,0.093,0.960
29.780,0.2884,0.112,0.960
29.800,0.2908,0.131,0.960
29.820,0.2936,0.151,0.960
29.840,0.2969,0.170,0.960
29.860,0.3004,0.189,0.960
29.880,0.3044,0.208,0.952
29.900,0.3087,0.227,0.935
29.920,0.3135,0.246,0.918
29.940,0.3186,0.264,0.918
29.960,0.3240,0.282,0.935
29.980,0.3298,0.301,0.952
30.000,0.3360,0.320,0.960
30.020,0.3427,0.340,0.960
30.040,0.3496,0.359,0.960
30.060,0.3570,0.378,0.960
30.080,0.3648,0.397,0.960
30.100,0.3729,0.416,0.952
30.120,0.3814,0.436,0.918
30.140,0.3903,0.454,0.859
30.160,0.3996,0.470,0.800
30.180,0.4091,0.485,0.766
30.200,0.4190,0.500,0.758
30.220,0.4291,0.515,0.758
30.240,0.4396,0.531,0.741
30.260,0.4504,0.546,0.674
30.280,0.4614,0.559,0.547
30.300,0.4728,0.568,0.404
30.320,0.4842,0.574,0.295
30.340,0.4957,0.579,0.227
30.360,0.5074,0.583,0.177
30.380,0.5191,0.586,0.135
30.400,0.5308,0.588,0.093
30.420,0.5426,0.590,0.034
30.440,0.5544,0.590,-0.042
30.460,0.5663,0.588,-0.118
30.480,0.5779,0.585,-0.160
30.500,0.5897,0.581,-0.160
30.520,0.6012,0.578,-0.109
30.540,0.6127,0.576,-0.034
30.560,0.6243,0.577,0.008
30.580,0.6358,0.578,-0.017
30.600,0.6474,0.577,-0.093
30.620,0.6589,0.574,-0.152
30.640,0.6703,0.570,-0.177
30.660,0.6817,0.567,-0.211
30.680,0.6930,0.563,-0.286
30.700,0.7043,0.556,-0.387
30.720,0.7153,0.547,-0.463
30.740,0.7261,0.537,-0.514
30.760,0.7368,0.526,-0.573
30.780,0.7472,0.514,-0.648
